,label,no_of_words,no_of_unknown_words,length_of_text,sum_of_special_char,sum_of_digits,longest_word,has_upper_case
1080,ham,0.05789473684210526,0.06666666666666667,0.07158590308370046,0.03125,0.02127659574468085,0.23529411764705882,True
1081,ham,0.07894736842105263,0.06666666666666667,0.07158590308370046,0.010416666666666666,0.0,0.1764705882352941,False
1082,ham,0.042105263157894736,0.06666666666666667,0.0341409691629956,0.010416666666666666,0.0,0.14705882352941177,False
1083,ham,0.021052631578947368,0.0,0.024229074889867842,0.020833333333333332,0.0,0.20588235294117646,False
1084,ham,0.1368421052631579,0.0,0.1288546255506608,0.03125,0.0,0.2647058823529412,False
1085,ham,1.0,0.13333333333333333,1.0,0.21875,0.0,0.29411764705882354,False
1086,ham,0.18947368421052632,0.26666666666666666,0.1718061674008811,0.08333333333333333,0.06382978723404255,0.23529411764705882,True
1087,ham,0.042105263157894736,0.0,0.03634361233480177,0.010416666666666666,0.0,0.20588235294117646,False
1088,ham,0.02631578947368421,0.0,0.024229074889867842,0.0,0.0,0.20588235294117646,True
1089,spam,0.12105263157894737,0.13333333333333333,0.16629955947136565,0.09375,0.5957446808510638,0.3235294117647059,True
1090,ham,0.05263157894736842,0.0,0.056167400881057275,0.03125,0.0,0.3235294117647059,True
1091,spam,0.11578947368421053,0.06666666666666667,0.15969162995594716,0.020833333333333332,0.5106382978723404,0.3235294117647059,True
1092,ham,0.07894736842105263,0.06666666666666667,0.07709251101321588,0.020833333333333332,0.0,0.20588235294117646,False
1093,ham,0.021052631578947368,0.0,0.018722466960352423,0.010416666666666666,0.0,0.20588235294117646,False
1094,ham,0.19999999999999998,0.0,0.20484581497797358,0.0625,0.0,0.3529411764705882,False
1095,ham,0.07368421052631578,0.06666666666666667,0.07599118942731278,0.05208333333333333,0.0,0.20588235294117646,False
1096,ham,0.021052631578947368,0.0,0.02312775330396476,0.020833333333333332,0.0,0.1764705882352941,False
1097,spam,0.12631578947368421,0.06666666666666667,0.15418502202643172,0.020833333333333332,0.19148936170212766,0.29411764705882354,True
1098,ham,0.17894736842105263,0.0,0.17400881057268724,0.0625,0.0,0.2647058823529412,False
1099,ham,0.07894736842105263,0.0,0.07819383259911895,0.03125,0.0,0.2647058823529412,True
1100,ham,0.11052631578947368,0.06666666666666667,0.11453744493392072,0.041666666666666664,0.0,0.3235294117647059,False
1101,ham,0.09473684210526316,0.0,0.08590308370044054,0.0,0.0,0.23529411764705882,False
1102,ham,0.09999999999999999,0.13333333333333333,0.11343612334801763,0.05208333333333333,0.0,0.2647058823529412,False
1103,ham,0.05263157894736842,0.0,0.045154185022026436,0.0625,0.0,0.14705882352941177,False
1104,ham,0.06842105263157895,0.06666666666666667,0.07268722466960353,0.041666666666666664,0.02127659574468085,0.1764705882352941,False
1105,spam,0.14210526315789473,0.06666666666666667,0.17290748898678415,0.041666666666666664,0.0425531914893617,0.3235294117647059,True
1106,ham,0.03684210526315789,0.0,0.03303964757709252,0.010416666666666666,0.0,0.14705882352941177,False
1107,ham,0.15789473684210525,0.06666666666666667,0.17290748898678415,0.13541666666666666,0.0,0.2647058823529412,False
1108,ham,0.15263157894736842,0.0,0.15198237885462557,0.0,0.0,0.20588235294117646,False
1109,ham,0.12105263157894737,0.06666666666666667,0.1090308370044053,0.05208333333333333,0.0,0.23529411764705882,False
1110,ham,0.031578947368421054,0.06666666666666667,0.03193832599118943,0.07291666666666666,0.0,0.14705882352941177,False
1111,ham,0.02631578947368421,0.0,0.02312775330396476,0.0,0.0,0.20588235294117646,False
1112,ham,0.06315789473684211,0.0,0.061674008810572695,0.020833333333333332,0.02127659574468085,0.20588235294117646,False
1113,ham,0.042105263157894736,0.06666666666666667,0.03854625550660794,0.0,0.0,0.14705882352941177,False
1114,ham,0.08421052631578947,0.06666666666666667,0.06497797356828194,0.020833333333333332,0.0,0.20588235294117646,False
1115,ham,0.06315789473684211,0.13333333333333333,0.06387665198237887,0.03125,0.0,0.1764705882352941,False
1116,ham,0.05263157894736842,0.0,0.05726872246696036,0.010416666666666666,0.0,0.3235294117647059,False
1117,ham,0.07368421052631578,0.0,0.07378854625550661,0.05208333333333333,0.0,0.29411764705882354,False
1118,spam,0.05263157894736842,0.0,0.0748898678414097,0.041666666666666664,0.5744680851063829,0.3529411764705882,False
1119,ham,0.08421052631578947,0.0,0.07709251101321588,0.010416666666666666,0.0425531914893617,0.20588235294117646,False
1120,spam,0.14210526315789473,0.13333333333333333,0.1696035242290749,0.041666666666666664,0.46808510638297873,0.4411764705882353,True
1121,ham,0.03684210526315789,0.0,0.04185022026431719,0.020833333333333332,0.0,0.23529411764705882,False
1122,spam,0.1368421052631579,0.06666666666666667,0.16629955947136565,0.0,0.36170212765957444,0.3235294117647059,True
1123,ham,0.042105263157894736,0.06666666666666667,0.03744493392070485,0.05208333333333333,0.0,0.1764705882352941,False
1124,ham,0.031578947368421054,0.0,0.03634361233480177,0.020833333333333332,0.0,0.23529411764705882,False
1125,ham,0.031578947368421054,0.06666666666666667,0.03524229074889868,0.03125,0.02127659574468085,0.1764705882352941,False
1126,spam,0.15263157894736842,0.06666666666666667,0.1696035242290749,0.0625,0.3191489361702128,0.2647058823529412,True
1127,ham,0.08421052631578947,0.0,0.08480176211453745,0.03125,0.0,0.23529411764705882,False
1128,ham,0.12631578947368421,0.06666666666666667,0.13105726872246698,0.11458333333333333,0.0,0.2647058823529412,False
1129,spam,0.10526315789473684,0.06666666666666667,0.11343612334801763,0.03125,0.2553191489361702,0.2647058823529412,True
1130,ham,0.05789473684210526,0.0,0.06828193832599119,0.020833333333333332,0.0,0.3529411764705882,False
1131,ham,0.031578947368421054,0.06666666666666667,0.025330396475770928,0.03125,0.0,0.11764705882352941,False
1132,ham,0.02631578947368421,0.0,0.022026431718061675,0.010416666666666666,0.0,0.14705882352941177,False
1133,ham,0.031578947368421054,0.0,0.03634361233480177,0.020833333333333332,0.0,0.23529411764705882,False
1134,ham,0.15789473684210525,0.06666666666666667,0.1696035242290749,0.08333333333333333,0.02127659574468085,0.2647058823529412,True
1135,ham,0.06842105263157895,0.13333333333333333,0.061674008810572695,0.020833333333333332,0.02127659574468085,0.20588235294117646,False
1136,ham,0.042105263157894736,0.0,0.03193832599118943,0.0,0.0,0.23529411764705882,False
1137,spam,0.10526315789473684,0.06666666666666667,0.1299559471365639,0.041666666666666664,0.2553191489361702,0.3235294117647059,True
1138,ham,0.02631578947368421,0.0,0.024229074889867842,0.03125,0.0,0.11764705882352941,True
1139,ham,0.015789473684210527,0.0,0.016519823788546256,0.020833333333333332,0.0,0.20588235294117646,False
1140,ham,0.13157894736842105,0.06666666666666667,0.16519823788546256,0.0625,0.0,0.29411764705882354,False
1141,ham,0.042105263157894736,0.06666666666666667,0.04295154185022027,0.020833333333333332,0.0,0.2647058823529412,False
1142,spam,0.17894736842105263,0.13333333333333333,0.1718061674008811,0.05208333333333333,0.3404255319148936,0.23529411764705882,True
1143,ham,0.08947368421052632,0.0,0.08590308370044054,0.020833333333333332,0.0,0.23529411764705882,False
1144,ham,0.09999999999999999,0.0,0.09140969162995596,0.020833333333333332,0.0,0.2647058823529412,False
1145,ham,0.12105263157894737,0.0,0.12444933920704848,0.125,0.02127659574468085,0.1764705882352941,False
1146,spam,0.08421052631578947,0.0,0.12444933920704848,0.03125,0.3404255319148936,0.3235294117647059,True
1147,ham,0.021052631578947368,0.0,0.025330396475770928,0.0625,0.0,0.11764705882352941,False
1148,ham,0.05789473684210526,0.0,0.047356828193832606,0.041666666666666664,0.0,0.20588235294117646,False
1149,ham,0.07894736842105263,0.0,0.0748898678414097,0.05208333333333333,0.0,0.20588235294117646,False
1150,ham,0.031578947368421054,0.0,0.022026431718061675,0.0,0.0,0.11764705882352941,False
1151,ham,0.04736842105263158,0.0,0.045154185022026436,0.03125,0.0,0.11764705882352941,False
1152,ham,0.02631578947368421,0.0,0.022026431718061675,0.010416666666666666,0.0,0.14705882352941177,False
1153,ham,0.02631578947368421,0.0,0.022026431718061675,0.03125,0.0,0.1764705882352941,False
1154,spam,0.14210526315789473,0.13333333333333333,0.15198237885462557,0.07291666666666666,0.36170212765957444,0.20588235294117646,True
1155,ham,0.07894736842105263,0.06666666666666667,0.07709251101321588,0.020833333333333332,0.0,0.2647058823529412,False
1156,ham,0.09999999999999999,0.06666666666666667,0.09801762114537446,0.010416666666666666,0.0,0.3529411764705882,False
1157,ham,0.07368421052631578,0.0,0.0748898678414097,0.0625,0.0,0.2647058823529412,False
1158,ham,0.14736842105263157,0.13333333333333333,0.15198237885462557,0.03125,0.0,0.29411764705882354,False
1159,ham,0.02631578947368421,0.0,0.03193832599118943,0.041666666666666664,0.0,0.1764705882352941,False
1160,ham,0.042105263157894736,0.0,0.05506607929515419,0.0625,0.0851063829787234,0.1764705882352941,False
1161,ham,0.042105263157894736,0.13333333333333333,0.04185022026431719,0.0,0.0,0.2647058823529412,False
1162,ham,0.031578947368421054,0.0,0.02312775330396476,0.010416666666666666,0.0,0.14705882352941177,False
1163,spam,0.15789473684210525,0.13333333333333333,0.1685022026431718,0.041666666666666664,0.5319148936170213,0.5,True
1164,ham,0.13157894736842105,0.06666666666666667,0.157488986784141,0.11458333333333333,0.0,0.2647058823529412,True
1165,ham,0.04736842105263158,0.0,0.05726872246696036,0.020833333333333332,0.0,0.3529411764705882,False
1166,ham,0.05789473684210526,0.06666666666666667,0.045154185022026436,0.010416666666666666,0.0,0.14705882352941177,False
1167,ham,0.03684210526315789,0.0,0.030837004405286344,0.0,0.0,0.1764705882352941,False
1168,ham,0.04736842105263158,0.0,0.0407488986784141,0.010416666666666666,0.0,0.20588235294117646,False
1169,ham,0.07894736842105263,0.0,0.07599118942731278,0.041666666666666664,0.0,0.2647058823529412,False
1170,ham,0.16842105263157894,0.2,0.15859030837004406,0.03125,0.02127659574468085,0.23529411764705882,False
1171,ham,0.07368421052631578,0.0,0.07819383259911895,0.010416666666666666,0.0,0.23529411764705882,False
1172,spam,0.16842105263157894,0.06666666666666667,0.17290748898678415,0.09375,0.1702127659574468,0.23529411764705882,True
1173,ham,0.021052631578947368,0.0,0.02312775330396476,0.010416666666666666,0.0,0.1764705882352941,False
1174,ham,0.03684210526315789,0.0,0.02643171806167401,0.010416666666666666,0.0,0.11764705882352941,False
1175,ham,0.05789473684210526,0.0,0.06277533039647577,0.020833333333333332,0.02127659574468085,0.1764705882352941,False
1176,ham,0.17368421052631577,0.0,0.1629955947136564,0.0625,0.0425531914893617,0.23529411764705882,False
1177,ham,0.18947368421052632,0.0,0.18171806167400884,0.03125,0.0425531914893617,0.2647058823529412,False
1178,ham,0.03684210526315789,0.0,0.02643171806167401,0.020833333333333332,0.0,0.11764705882352941,False
1179,ham,0.07368421052631578,0.0,0.07048458149779736,0.010416666666666666,0.0,0.20588235294117646,False
1180,ham,0.042105263157894736,0.0,0.03634361233480177,0.010416666666666666,0.0,0.14705882352941177,False
1181,ham,0.02631578947368421,0.0,0.02643171806167401,0.010416666666666666,0.0,0.2647058823529412,False
1182,ham,0.02631578947368421,0.06666666666666667,0.02643171806167401,0.010416666666666666,0.0,0.20588235294117646,False
1183,ham,0.05789473684210526,0.06666666666666667,0.05176211453744494,0.041666666666666664,0.0,0.23529411764705882,False
1184,ham,0.04736842105263158,0.0,0.039647577092511016,0.010416666666666666,0.0,0.14705882352941177,False
1185,ham,0.042105263157894736,0.0,0.03744493392070485,0.020833333333333332,0.0,0.1764705882352941,False
1186,ham,0.021052631578947368,0.0,0.01762114537444934,0.010416666666666666,0.0,0.23529411764705882,False
1187,ham,0.04736842105263158,0.0,0.050660792951541855,0.05208333333333333,0.0,0.3235294117647059,False
1188,ham,0.08947368421052632,0.13333333333333333,0.07268722466960353,0.0,0.0,0.1764705882352941,False
1189,ham,0.06315789473684211,0.0,0.07819383259911895,0.03125,0.0,0.20588235294117646,False
1190,ham,0.06315789473684211,0.0,0.05176211453744494,0.0,0.0,0.1764705882352941,False
1191,ham,0.015789473684210527,0.0,0.012114537444933921,0.03125,0.0,0.11764705882352941,False
1192,ham,0.07368421052631578,0.0,0.06718061674008811,0.020833333333333332,0.0,0.23529411764705882,False
1193,ham,0.14736842105263157,0.06666666666666667,0.14427312775330398,0.020833333333333332,0.0,0.23529411764705882,False
1194,spam,0.15263157894736842,0.0,0.1685022026431718,0.0625,0.3829787234042553,0.29411764705882354,True
1195,ham,0.015789473684210527,0.0,0.012114537444933921,0.0625,0.0,0.058823529411764705,False
1196,spam,0.031578947368421054,0.0,0.05176211453744494,0.010416666666666666,0.2553191489361702,0.3235294117647059,False
1197,ham,0.07894736842105263,0.0,0.07929515418502203,0.020833333333333332,0.0,0.1764705882352941,False
1198,ham,0.05263157894736842,0.0,0.050660792951541855,0.020833333333333332,0.0,0.14705882352941177,False
1199,ham,0.17894736842105263,0.13333333333333333,0.1497797356828194,0.05208333333333333,0.02127659574468085,0.2647058823529412,False
1200,ham,0.14736842105263157,0.06666666666666667,0.17841409691629959,0.14583333333333331,0.0,0.3235294117647059,True
1201,ham,0.03684210526315789,0.0,0.04185022026431719,0.03125,0.0,0.2647058823529412,False
1202,ham,0.02631578947368421,0.0,0.019823788546255508,0.0,0.0,0.1764705882352941,False
1203,ham,0.06315789473684211,0.06666666666666667,0.06497797356828194,0.020833333333333332,0.02127659574468085,0.2647058823529412,False
1204,ham,0.05789473684210526,0.0,0.06497797356828194,0.020833333333333332,0.0,0.38235294117647056,False
1205,spam,0.14736842105263157,0.13333333333333333,0.15969162995594716,0.0625,0.40425531914893614,0.3529411764705882,True
1206,ham,0.13157894736842105,0.0,0.14096916299559473,0.03125,0.0,0.3235294117647059,False
1207,spam,0.15263157894736842,0.06666666666666667,0.16079295154185025,0.0625,0.2127659574468085,0.29411764705882354,True
1208,ham,0.04736842105263158,0.0,0.03854625550660794,0.03125,0.0,0.1764705882352941,False
1209,ham,0.031578947368421054,0.06666666666666667,0.03193832599118943,0.0,0.0,0.20588235294117646,False
1210,ham,0.031578947368421054,0.06666666666666667,0.027533039647577095,0.010416666666666666,0.0,0.14705882352941177,False
1211,ham,0.04736842105263158,0.06666666666666667,0.04295154185022027,0.010416666666666666,0.02127659574468085,0.20588235294117646,False
1212,ham,0.06315789473684211,0.0,0.05176211453744494,0.0,0.0,0.14705882352941177,False
1213,ham,0.05789473684210526,0.0,0.05506607929515419,0.020833333333333332,0.0,0.20588235294117646,False
1214,ham,0.13157894736842105,0.2,0.13436123348017623,0.0625,0.0,0.29411764705882354,False
1215,ham,0.07894736842105263,0.0,0.06718061674008811,0.010416666666666666,0.0,0.1764705882352941,False
1216,ham,0.08421052631578947,0.06666666666666667,0.09140969162995596,0.03125,0.0,0.2647058823529412,False
1217,spam,0.031578947368421054,0.0,0.052863436123348026,0.020833333333333332,0.2553191489361702,0.3235294117647059,False
1218,ham,0.07894736842105263,0.0,0.0748898678414097,0.010416666666666666,0.0,0.23529411764705882,False
1219,ham,0.06315789473684211,0.0,0.058370044052863446,0.0625,0.0,0.23529411764705882,False
1220,ham,0.13157894736842105,0.06666666666666667,0.1288546255506608,0.05208333333333333,0.02127659574468085,0.23529411764705882,False
1221,spam,0.14210526315789473,0.13333333333333333,0.15528634361233482,0.0625,0.2978723404255319,0.20588235294117646,True
1222,ham,0.021052631578947368,0.06666666666666667,0.022026431718061675,0.010416666666666666,0.0,0.20588235294117646,False
1223,ham,0.04736842105263158,0.0,0.045154185022026436,0.020833333333333332,0.0,0.20588235294117646,False
1224,ham,0.042105263157894736,0.06666666666666667,0.04845814977973569,0.0,0.0,0.23529411764705882,False
1225,spam,0.12105263157894737,0.0,0.15859030837004406,0.03125,0.425531914893617,0.38235294117647056,False
1226,ham,0.07368421052631578,0.0,0.08039647577092512,0.03125,0.02127659574468085,0.20588235294117646,False
1227,spam,0.1368421052631579,0.06666666666666667,0.17290748898678415,0.020833333333333332,0.3191489361702128,0.4411764705882353,True
1228,ham,0.04736842105263158,0.0,0.045154185022026436,0.010416666666666666,0.0,0.29411764705882354,False
1229,spam,0.11052631578947368,0.06666666666666667,0.13325991189427314,0.05208333333333333,0.44680851063829785,0.3235294117647059,True
1230,ham,0.042105263157894736,0.0,0.03193832599118943,0.020833333333333332,0.0,0.14705882352941177,False
1231,ham,0.08421052631578947,0.0,0.0814977973568282,0.05208333333333333,0.0,0.2647058823529412,False
1232,ham,0.05789473684210526,0.0,0.05396475770925111,0.041666666666666664,0.0,0.1764705882352941,False
1233,ham,0.02631578947368421,0.0,0.027533039647577095,0.010416666666666666,0.02127659574468085,0.20588235294117646,False
1234,ham,0.042105263157894736,0.0,0.03524229074889868,0.020833333333333332,0.0,0.1764705882352941,False
1235,ham,0.12105263157894737,0.6666666666666666,0.13766519823788548,0.05208333333333333,0.06382978723404255,0.20588235294117646,False
1236,ham,0.08947368421052632,0.06666666666666667,0.14757709251101322,0.125,0.19148936170212766,0.2647058823529412,False
1237,ham,0.02631578947368421,0.0,0.024229074889867842,0.010416666666666666,0.0,0.20588235294117646,False
1238,ham,0.04736842105263158,0.0,0.0341409691629956,0.010416666666666666,0.0,0.14705882352941177,False
1239,ham,0.05789473684210526,0.0,0.06718061674008811,0.020833333333333332,0.0,0.38235294117647056,False
1240,ham,0.09999999999999999,0.0,0.10352422907488988,0.03125,0.0,0.2647058823529412,False
1241,ham,0.06842105263157895,0.0,0.056167400881057275,0.03125,0.02127659574468085,0.14705882352941177,False
1242,ham,0.05789473684210526,0.0,0.06277533039647577,0.03125,0.0,0.23529411764705882,False
1243,ham,0.05263157894736842,0.0,0.05506607929515419,0.0,0.0,0.20588235294117646,False
1244,ham,0.05263157894736842,0.0,0.047356828193832606,0.020833333333333332,0.0,0.20588235294117646,False
1245,ham,0.03684210526315789,0.0,0.03524229074889868,0.03125,0.02127659574468085,0.1764705882352941,False
1246,ham,0.05263157894736842,0.0,0.056167400881057275,0.0,0.0,0.23529411764705882,False
1247,ham,0.11578947368421053,0.06666666666666667,0.12004405286343614,0.05208333333333333,0.0425531914893617,0.2647058823529412,False
1248,ham,0.06842105263157895,0.0,0.06387665198237887,0.03125,0.0,0.23529411764705882,False
1249,ham,0.1631578947368421,0.5333333333333333,0.16519823788546256,0.07291666666666666,0.0851063829787234,0.2647058823529412,True
1250,ham,0.06315789473684211,0.06666666666666667,0.058370044052863446,0.041666666666666664,0.0,0.20588235294117646,False
1251,ham,0.07894736842105263,0.0,0.09030837004405287,0.020833333333333332,0.0,0.2647058823529412,True
1252,spam,0.06315789473684211,0.0,0.08700440528634362,0.0,0.23404255319148937,0.3235294117647059,True
1253,ham,0.10526315789473684,0.06666666666666667,0.09361233480176212,0.0,0.0,0.20588235294117646,False
1254,ham,0.08947368421052632,0.06666666666666667,0.09030837004405287,0.0625,0.0,0.29411764705882354,False
1255,ham,0.02631578947368421,0.06666666666666667,0.02643171806167401,0.010416666666666666,0.0,0.1764705882352941,False
1256,ham,0.06315789473684211,0.06666666666666667,0.061674008810572695,0.020833333333333332,0.0,0.20588235294117646,False
1257,ham,0.05789473684210526,0.06666666666666667,0.04845814977973569,0.05208333333333333,0.0,0.1764705882352941,False
1258,ham,0.05263157894736842,0.0,0.045154185022026436,0.020833333333333332,0.0,0.14705882352941177,False
1259,ham,0.031578947368421054,0.0,0.024229074889867842,0.010416666666666666,0.0,0.20588235294117646,False
1260,ham,0.09473684210526316,0.0,0.10462555066079296,0.010416666666666666,0.0,0.2647058823529412,True
1261,ham,0.07894736842105263,0.13333333333333333,0.0748898678414097,0.020833333333333332,0.0,0.23529411764705882,False
1262,ham,0.18947368421052632,0.26666666666666666,0.19493392070484583,0.07291666666666666,0.0,0.2647058823529412,False
1263,spam,0.09999999999999999,0.0,0.1299559471365639,0.05208333333333333,0.5744680851063829,0.3235294117647059,False
1264,ham,0.05263157894736842,0.06666666666666667,0.05726872246696036,0.05208333333333333,0.0,0.23529411764705882,False
1265,ham,0.03684210526315789,0.0,0.02643171806167401,0.0,0.0,0.11764705882352941,False
1266,ham,0.12105263157894737,0.06666666666666667,0.1696035242290749,0.041666666666666664,0.02127659574468085,0.38235294117647056,False
1267,ham,0.13157894736842105,0.3333333333333333,0.13546255506607932,0.03125,0.0425531914893617,0.3235294117647059,False
1268,ham,0.042105263157894736,0.0,0.050660792951541855,0.020833333333333332,0.0,0.2647058823529412,True
1269,spam,0.1368421052631579,0.13333333333333333,0.15969162995594716,0.010416666666666666,0.425531914893617,0.8235294117647058,True
1270,ham,0.042105263157894736,0.0,0.04185022026431719,0.03125,0.0,0.20588235294117646,False
1271,ham,0.09999999999999999,0.13333333333333333,0.08700440528634362,0.03125,0.0,0.20588235294117646,False
1272,ham,0.1368421052631579,0.06666666666666667,0.12555066079295155,0.0,0.0,0.2647058823529412,False
1273,ham,0.005263157894736842,0.0,0.0033039647577092516,0.03125,0.0,0.058823529411764705,False
1274,spam,0.06315789473684211,0.0,0.07048458149779736,0.041666666666666664,0.10638297872340426,0.23529411764705882,False
1275,ham,0.09999999999999999,0.0,0.08700440528634362,0.03125,0.0,0.20588235294117646,False
1276,ham,0.02631578947368421,0.0,0.019823788546255508,0.010416666666666666,0.02127659574468085,0.1764705882352941,False
1277,ham,0.015789473684210527,0.0,0.012114537444933921,0.03125,0.0,0.08823529411764705,False
1278,ham,0.042105263157894736,0.06666666666666667,0.03854625550660794,0.0,0.0,0.1764705882352941,False
1279,ham,0.07368421052631578,0.0,0.07048458149779736,0.041666666666666664,0.06382978723404255,0.20588235294117646,False
1280,ham,0.06842105263157895,0.0,0.07378854625550661,0.041666666666666664,0.0425531914893617,0.20588235294117646,False
1281,ham,0.06842105263157895,0.0,0.058370044052863446,0.010416666666666666,0.0,0.14705882352941177,False
1282,ham,0.05263157894736842,0.06666666666666667,0.047356828193832606,0.010416666666666666,0.0,0.23529411764705882,False
1283,ham,0.15789473684210525,0.0,0.17290748898678415,0.125,0.0,0.2647058823529412,False
1284,ham,0.02631578947368421,0.0,0.025330396475770928,0.020833333333333332,0.0,0.20588235294117646,False
1285,ham,0.042105263157894736,0.06666666666666667,0.02863436123348018,0.020833333333333332,0.0,0.20588235294117646,False
1286,ham,0.03684210526315789,0.0,0.04185022026431719,0.010416666666666666,0.0,0.2647058823529412,False
1287,ham,0.1631578947368421,0.06666666666666667,0.1696035242290749,0.03125,0.0,0.20588235294117646,False
1288,ham,0.1631578947368421,0.0,0.1497797356828194,0.041666666666666664,0.0,0.20588235294117646,False
1289,ham,0.031578947368421054,0.0,0.024229074889867842,0.010416666666666666,0.0,0.14705882352941177,False
1290,ham,0.06315789473684211,0.0,0.0748898678414097,0.09375,0.1702127659574468,0.20588235294117646,False
1291,ham,0.06842105263157895,0.0,0.06607929515418504,0.0625,0.0425531914893617,0.11764705882352941,False
1292,ham,0.08421052631578947,0.0,0.09251101321585904,0.03125,0.0,0.3235294117647059,False
1293,ham,0.18421052631578946,0.13333333333333333,0.18942731277533043,0.03125,0.0,0.3235294117647059,False
1294,ham,0.042105263157894736,0.0,0.050660792951541855,0.0625,0.0,0.23529411764705882,False
1295,ham,0.05263157894736842,0.13333333333333333,0.050660792951541855,0.020833333333333332,0.0,0.2647058823529412,False
1296,ham,0.031578947368421054,0.0,0.025330396475770928,0.010416666666666666,0.0,0.11764705882352941,True
1297,ham,0.05263157894736842,0.0,0.05726872246696036,0.020833333333333332,0.0,0.3235294117647059,False
1298,ham,0.05263157894736842,0.0,0.039647577092511016,0.03125,0.02127659574468085,0.14705882352941177,False
1299,ham,0.05263157894736842,0.0,0.04845814977973569,0.0,0.0,0.1764705882352941,False
1300,ham,0.06842105263157895,0.06666666666666667,0.06828193832599119,0.020833333333333332,0.0,0.23529411764705882,False
1301,ham,0.12105263157894737,0.06666666666666667,0.14427312775330398,0.010416666666666666,0.0,0.3235294117647059,False
1302,ham,0.04736842105263158,0.0,0.03744493392070485,0.03125,0.0,0.14705882352941177,False
1303,ham,0.15789473684210525,0.2,0.14317180616740088,0.03125,0.06382978723404255,0.29411764705882354,True
1304,ham,0.05789473684210526,0.0,0.05396475770925111,0.010416666666666666,0.0,0.20588235294117646,False
1305,ham,0.04736842105263158,0.0,0.050660792951541855,0.020833333333333332,0.0,0.3235294117647059,False
1306,ham,0.05263157894736842,0.0,0.06607929515418504,0.010416666666666666,0.0,0.3235294117647059,False
1307,spam,0.12631578947368421,0.13333333333333333,0.1773127753303965,0.08333333333333333,0.3191489361702128,0.3235294117647059,False
1308,spam,0.1368421052631579,0.2,0.1685022026431718,0.07291666666666666,0.1276595744680851,0.2647058823529412,True
1309,ham,0.05789473684210526,0.06666666666666667,0.050660792951541855,0.03125,0.0,0.20588235294117646,False
1310,ham,0.042105263157894736,0.0,0.0407488986784141,0.03125,0.0,0.20588235294117646,False
1311,ham,0.13157894736842105,0.0,0.11123348017621147,0.0625,0.0,0.1764705882352941,False
1312,ham,0.10526315789473684,0.0,0.08920704845814979,0.03125,0.0,0.2647058823529412,False
1313,ham,0.09473684210526316,0.06666666666666667,0.09030837004405287,0.03125,0.02127659574468085,0.29411764705882354,False
1314,ham,0.042105263157894736,0.0,0.0407488986784141,0.010416666666666666,0.0,0.1764705882352941,False
1315,ham,0.1368421052631579,0.0,0.13215859030837007,0.03125,0.02127659574468085,0.23529411764705882,False
1316,ham,0.1631578947368421,0.3333333333333333,0.16740088105726875,0.08333333333333333,0.0425531914893617,0.20588235294117646,False
1317,ham,0.03684210526315789,0.0,0.03744493392070485,0.010416666666666666,0.0,0.20588235294117646,False
1318,spam,0.12631578947368421,0.06666666666666667,0.15198237885462557,0.05208333333333333,0.0425531914893617,0.2647058823529412,True
1319,ham,0.005263157894736842,0.0,0.0033039647577092516,0.03125,0.0,0.058823529411764705,False
1320,ham,0.031578947368421054,0.0,0.030837004405286344,0.010416666666666666,0.0,0.20588235294117646,False
1321,ham,0.05789473684210526,0.0,0.060572687224669616,0.03125,0.0,0.23529411764705882,False
1322,ham,0.05263157894736842,0.0,0.05726872246696036,0.05208333333333333,0.0,0.20588235294117646,False
1323,ham,0.03684210526315789,0.0,0.03524229074889868,0.05208333333333333,0.0,0.20588235294117646,False
1324,ham,0.08947368421052632,0.0,0.09140969162995596,0.03125,0.0851063829787234,0.29411764705882354,False
1325,ham,0.15263157894736842,0.2,0.15088105726872247,0.03125,0.02127659574468085,0.23529411764705882,False
1326,ham,0.042105263157894736,0.0,0.03634361233480177,0.0,0.0,0.20588235294117646,False
1327,ham,0.031578947368421054,0.0,0.03193832599118943,0.020833333333333332,0.0,0.23529411764705882,False
1328,spam,0.12105263157894737,0.0,0.13656387665198239,0.041666666666666664,0.23404255319148937,0.23529411764705882,True
1329,ham,0.05263157894736842,0.0,0.050660792951541855,0.020833333333333332,0.02127659574468085,0.23529411764705882,False
1330,ham,0.11052631578947368,0.13333333333333333,0.10132158590308371,0.010416666666666666,0.0,0.2647058823529412,False
1331,ham,0.03684210526315789,0.06666666666666667,0.027533039647577095,0.010416666666666666,0.0,0.14705882352941177,False
1332,ham,0.031578947368421054,0.0,0.02863436123348018,0.0,0.0,0.20588235294117646,False
1333,ham,0.04736842105263158,0.06666666666666667,0.04295154185022027,0.07291666666666666,0.0,0.14705882352941177,False
1334,ham,0.042105263157894736,0.06666666666666667,0.04405286343612336,0.10416666666666666,0.0,0.14705882352941177,False
1335,ham,0.16842105263157894,0.0,0.1629955947136564,0.0625,0.0,0.1764705882352941,True
1336,ham,0.15789473684210525,0.0,0.1762114537444934,0.07291666666666666,0.0,0.2647058823529412,True
1337,ham,0.09999999999999999,0.0,0.0881057268722467,0.010416666666666666,0.02127659574468085,0.23529411764705882,True
1338,ham,0.05263157894736842,0.0,0.047356828193832606,0.041666666666666664,0.0,0.1764705882352941,False
1339,ham,0.06315789473684211,0.06666666666666667,0.059471365638766524,0.020833333333333332,0.0,0.1764705882352941,False
